Sample,X,Y,Z
945,0.281,0.258,0.949
946,0.051,0.008,1.082
947,0.082,-0.164,1.039
948,0.070,0.113,0.891
949,-0.074,-0.461,0.918
950,0.121,0.043,1.133
951,0.070,-0.465,1.020
952,0.004,0.422,0.789
953,-0.125,1.164,0.855
954,-0.094,-0.391,1.047
955,0.480,0.195,1.246
956,0.195,0.910,0.383
957,0.086,-0.355,1.398
958,-0.172,-0.195,1.070
959,-0.062,0.395,0.617
960,0.086,0.078,1.102
961,-0.016,-0.711,1.391
962,0.094,-0.273,1.016
963,-0.047,0.574,0.984
964,-0.129,-0.445,0.973
965,0.043,-0.211,1.223
966,-0.035,0.496,0.805
967,0.031,0.223,0.820
968,0.141,-0.281,1.352
969,-0.012,-0.238,1.121
970,-0.027,0.527,0.711
971,0.055,-0.281,1.098
972,0.074,-0.246,1.023
973,0.164,0.656,1.102
974,-0.254,0.355,0.375
975,-0.254,0.355,0.375
976,0.020,0.617,0.902
977,-0.152,0.113,1.117
978,0.203,-0.129,1.109
979,0.395,0.547,0.578
980,0.047,-0.180,1.477
981,-0.355,-0.773,1.246
982,0.137,0.371,0.852
983,0.410,0.121,1.027
984,0.047,-0.754,1.352
985,-0.219,-0.020,0.828
986,-0.125,0.332,0.699
987,-0.160,-0.418,1.062
988,-0.047,0.230,1.281
989,0.137,0.406,0.742
990,0.148,0.270,1.137
991,0.035,-0.219,1.355
992,0.008,-0.016,1.023
993,0.125,-0.273,0.938
994,0.195,-0.207,1.004
995,0.125,0.172,0.906
996,-0.234,0.195,0.551
997,-0.262,0.438,0.699
998,-0.195,0.023,1.059
999,-0.102,-0.223,0.898
Rate 1359, overflows 0
