Sample,X,Y,Z
944,0.031,-0.875,1.312
945,0.469,-0.031,1.309
946,0.238,0.953,0.391
947,0.055,-0.520,1.398
948,-0.027,-0.293,1.168
949,0.059,0.641,0.469
950,0.098,0.242,1.199
951,-0.020,-0.871,1.434
952,0.180,-0.238,1.102
953,-0.152,0.602,0.746
954,-0.184,-0.527,1.121
955,0.000,-0.469,1.363
956,-0.145,0.879,0.504
957,-0.121,0.430,0.711
958,-0.141,-0.492,1.258
959,-0.109,0.086,1.137
960,-0.113,0.410,0.449
961,0.238,-0.105,1.227
962,0.211,-0.051,1.410
963,-0.004,0.691,0.668
964,0.027,0.137,0.754
965,-0.031,0.449,1.145
966,-0.020,-0.273,1.098
967,0.215,0.113,1.141
968,0.301,0.020,0.672
969,0.172,-0.195,1.109
970,-0.086,-0.203,1.379
971,-0.078,0.531,0.352
972,0.387,0.402,1.090
973,0.145,-0.680,1.676
974,-0.039,-0.477,0.617
975,0.176,0.949,0.969
976,-0.305,-0.848,1.277
977,-0.172,-0.086,1.059
978,-0.184,1.273,0.559
979,-0.109,-0.375,1.145
980,-0.051,-0.719,1.332
981,-0.141,0.250,0.887
982,0.156,0.137,0.762
983,0.348,-0.547,1.621
984,-0.191,0.012,0.613
985,0.031,0.844,0.566
986,-0.129,-0.188,1.242
987,-0.051,-0.395,0.828
988,0.395,0.805,0.906
989,0.062,-0.602,1.039
990,0.043,-0.074,0.988
991,0.129,0.895,1.027
992,0.043,-0.480,1.047
993,0.156,0.137,1.016
994,0.188,0.191,1.348
995,0.004,-1.031,1.125
996,-0.098,0.277,0.980
997,-0.051,-0.285,1.008
998,0.090,-0.375,1.137
999,-0.156,0.719,0.773
Rate 1356, overflows 0
