Sample,X,Y,Z
943,-0.508,-0.738,1.062
944,0.004,-0.012,0.926
945,-0.020,-0.250,1.418
946,-0.207,-0.348,0.984
947,0.105,0.953,0.992
948,0.070,-0.098,1.059
949,0.117,-0.113,0.898
950,0.098,0.551,0.844
951,-0.043,-0.844,0.922
952,-0.129,-0.117,0.961
953,-0.176,-0.020,0.906
954,0.078,-0.109,1.051
955,-0.023,0.891,1.090
956,-0.164,0.027,0.988
957,0.098,0.410,1.410
958,0.051,0.125,0.918
959,0.379,-0.078,1.211
960,0.508,0.027,0.945
961,0.312,-0.156,0.465
962,0.367,0.043,1.211
963,-0.578,0.668,0.535
964,-0.500,0.121,0.590
965,-0.055,-0.031,1.398
966,0.098,-0.832,1.410
967,0.234,0.570,1.012
968,-0.027,0.484,1.195
969,-0.148,-0.477,1.238
970,0.109,0.586,0.836
971,0.184,0.363,0.785
972,0.172,-0.805,1.188
973,-0.215,-0.340,0.887
974,-0.391,-0.016,0.637
975,-0.070,-0.246,1.219
976,-0.152,0.070,0.945
977,0.027,0.594,1.004
978,0.086,0.270,1.062
979,0.277,-0.297,1.305
980,0.406,0.230,1.102
981,0.195,0.316,0.844
982,0.246,-0.250,0.980
983,0.062,-0.309,1.102
984,-0.273,0.383,0.383
985,-0.102,0.047,0.836
986,-0.219,-0.203,1.180
987,-0.008,0.305,1.031
988,0.250,0.621,0.992
989,-0.008,-0.379,1.414
990,-0.156,-0.102,1.039
991,0.160,0.434,1.094
992,0.270,-0.652,0.977
993,0.258,-0.254,1.051
994,-0.113,0.246,0.664
995,-0.203,-0.797,0.969
996,-0.332,-0.137,0.895
997,-0.102,0.145,0.973
998,0.012,-0.156,1.227
999,0.008,0.414,1.148
Rate 1366, overflows 0
