Sample,X,Y,Z
950,0.055,0.250,0.949
951,0.004,0.012,1.031
952,0.062,-0.082,0.980
953,0.051,0.223,0.934
954,0.062,-0.113,1.023
955,0.168,-0.016,0.992
956,0.164,0.055,1.113
957,0.023,-0.137,1.031
958,0.020,0.262,0.988
959,0.023,0.145,0.895
960,0.047,0.016,1.074
961,-0.039,-0.039,1.062
962,-0.133,-0.113,0.883
963,-0.020,-0.016,1.008
964,0.129,0.234,1.012
965,0.195,0.215,1.016
966,0.125,0.160,1.078
967,-0.184,-0.191,0.957
968,-0.258,-0.137,1.043
969,-0.211,0.020,0.902
970,0.043,-0.055,1.004
971,0.059,0.281,0.973
972,-0.004,0.059,0.977
973,0.047,0.172,0.918
974,0.148,0.059,1.066
975,0.176,0.020,1.059
976,0.230,0.031,1.109
977,0.082,-0.145,1.000
978,0.020,0.188,0.984
979,-0.066,-0.035,0.867
980,0.047,0.016,1.070
981,0.109,-0.070,0.941
982,0.188,0.133,1.086
983,0.090,0.160,0.938
984,0.031,-0.090,1.043
985,-0.008,0.008,1.000
986,0.039,0.039,1.078
987,0.086,-0.258,1.035
988,-0.016,0.258,0.969
989,-0.250,0.156,0.812
990,-0.035,-0.078,1.141
991,0.086,0.168,0.902
992,0.152,0.133,1.090
993,-0.125,0.008,0.918
994,-0.184,0.082,1.074
995,-0.066,-0.176,0.977
996,0.031,0.156,0.988
997,0.004,0.035,1.016
998,-0.109,-0.258,0.922
999,0.121,-0.027,1.082
Rate 1363, overflows 0
