Sample,X,Y,Z
949,-0.094,-0.121,1.129
950,-0.047,-0.375,1.074
951,-0.035,0.098,0.906
952,0.090,-0.086,1.000
953,0.121,0.047,1.086
954,0.117,0.258,0.957
955,-0.008,0.121,0.996
956,0.062,-0.078,1.082
957,-0.008,0.020,0.887
958,0.145,0.254,1.039
959,0.168,-0.152,1.059
960,0.082,0.133,0.980
961,-0.184,0.039,0.914
962,-0.098,-0.020,0.945
963,0.090,0.199,1.000
964,0.230,0.035,1.062
965,0.141,0.055,1.051
966,-0.031,-0.121,1.051
967,-0.137,-0.035,0.973
968,-0.062,-0.020,0.938
969,-0.102,0.363,1.004
970,-0.156,0.074,0.852
971,0.047,-0.156,1.094
972,0.121,-0.074,1.090
973,0.152,-0.102,0.984
974,0.125,0.309,1.016
975,-0.082,0.105,0.988
976,-0.156,0.008,0.938
977,-0.004,-0.184,0.973
978,0.039,-0.180,0.984
979,0.203,0.129,0.984
980,0.285,0.371,1.000
981,0.379,0.121,1.121
982,0.156,0.164,0.953
983,-0.012,-0.145,1.074
984,-0.188,-0.070,0.875
985,0.059,-0.094,1.188
986,-0.008,0.062,0.875
987,-0.180,-0.004,1.020
988,-0.129,-0.227,0.926
989,0.188,0.062,1.098
990,0.184,0.504,0.910
991,0.066,0.285,0.965
992,-0.031,-0.133,1.176
993,-0.129,-0.242,0.980
994,-0.059,-0.102,1.020
995,-0.152,0.094,0.855
996,-0.148,0.316,1.039
997,-0.121,-0.062,0.875
998,0.125,-0.062,1.121
999,0.078,0.129,0.887
Rate 1359, overflows 0
