Sample,X,Y,Z
952,-0.031,0.176,1.039
953,-0.086,-0.012,0.930
954,-0.039,-0.285,1.012
955,-0.012,-0.121,1.082
956,0.004,-0.004,0.891
957,0.145,0.219,1.004
958,0.211,0.270,1.094
959,0.125,0.164,0.984
960,-0.039,-0.230,1.086
961,-0.242,0.023,0.879
962,-0.172,-0.035,1.070
963,-0.090,-0.027,0.879
964,0.047,0.250,0.957
965,0.035,0.402,0.926
966,0.164,-0.203,1.129
967,0.227,0.125,0.984
968,0.070,0.164,1.031
969,-0.039,-0.055,0.949
970,-0.039,-0.117,1.133
971,-0.059,-0.297,0.926
972,0.066,0.281,0.992
973,-0.098,-0.105,0.910
974,0.086,-0.125,1.086
975,0.215,0.125,1.012
976,0.223,0.180,0.973
977,0.262,0.066,1.086
978,0.211,-0.055,1.125
979,0.070,0.129,0.945
980,-0.012,-0.016,1.059
981,-0.305,-0.031,0.785
982,-0.270,0.168,1.074
983,-0.219,-0.160,0.828
984,0.254,0.105,1.125
985,0.316,0.324,1.016
986,0.094,0.148,1.000
987,-0.027,0.047,1.066
988,-0.148,-0.258,0.938
989,-0.074,0.055,1.047
990,-0.176,-0.012,0.910
991,-0.168,0.059,0.980
992,-0.012,-0.039,0.938
993,0.180,-0.012,1.113
994,0.117,0.316,0.973
995,0.027,0.055,0.949
996,0.059,-0.117,1.117
997,0.152,0.016,1.000
998,0.164,-0.016,0.969
999,0.074,0.000,1.082
Rate 1358, overflows 0
