Sample,X,Y,Z
948,0.211,-0.023,1.027
949,0.055,-0.086,1.082
950,-0.180,-0.113,0.988
951,-0.168,0.047,0.918
952,0.055,-0.152,1.039
953,0.164,-0.113,1.012
954,0.188,0.113,0.984
955,0.082,0.414,0.938
956,0.059,-0.184,1.070
957,0.113,0.000,1.043
958,0.070,-0.035,1.051
959,-0.074,-0.102,0.938
960,0.008,0.141,1.047
961,-0.059,0.059,0.945
962,0.027,0.180,0.918
963,0.137,0.266,1.055
964,0.043,-0.047,0.969
965,0.078,0.098,1.105
966,-0.090,-0.082,0.949
967,0.000,0.090,1.043
968,-0.059,0.082,0.949
969,-0.121,0.008,0.992
970,-0.094,0.023,0.867
971,-0.035,-0.098,1.059
972,0.043,-0.039,1.039
973,0.047,0.254,0.898
974,0.215,-0.004,1.094
975,0.176,-0.086,1.148
976,0.055,0.137,0.953
977,0.020,0.062,0.953
978,-0.031,-0.316,1.148
979,-0.090,0.059,0.922
980,0.031,0.180,0.910
981,0.074,0.090,0.957
982,0.148,0.402,1.031
983,0.055,0.020,1.016
984,0.117,-0.125,1.027
985,0.145,-0.004,1.039
986,0.055,-0.117,1.000
987,0.000,0.168,1.000
988,-0.059,0.066,0.914
989,-0.102,0.059,1.020
990,-0.027,-0.082,0.984
991,0.074,-0.152,1.070
992,0.203,0.047,1.074
993,0.152,0.223,1.008
994,0.086,-0.016,1.043
995,-0.117,0.066,0.906
996,-0.164,0.027,1.023
997,-0.188,-0.199,0.895
998,-0.031,0.230,1.012
999,0.059,0.133,0.934
Rate 1356, overflows 0
